ModelCode;EntityClassCode;KeyCode;KeyType;IsPrimaryKey;IsAlternateKey;IsForeignKey;Stereotype;Comment;Description;Annotation;AttributeCode;AttributeOrder
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D3;AK_COCostActualLineItemToPlant_WLNK0_D3;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D3;AK_COCostActualLineItemToPlant_WLNK0_D3;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D3;PK_COCostActualLineItemToPlant_WLNK0_D3;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D4;AK_COCostActualLineItemToPlant_WLNK0_D4;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D4;AK_COCostActualLineItemToPlant_WLNK0_D4;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D4;PK_COCostActualLineItemToPlant_WLNK0_D4;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D7;AK_COCostActualLineItemToPlant_WLNK0_D7;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D7;AK_COCostActualLineItemToPlant_WLNK0_D7;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_D7;PK_COCostActualLineItemToPlant_WLNK0_D7;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G0;AK_COCostActualLineItemToPlant_WLNK0_G0;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G0;AK_COCostActualLineItemToPlant_WLNK0_G0;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G0;PK_COCostActualLineItemToPlant_WLNK0_G0;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G1;AK_COCostActualLineItemToPlant_WLNK0_G1;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G1;AK_COCostActualLineItemToPlant_WLNK0_G1;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G1;PK_COCostActualLineItemToPlant_WLNK0_G1;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G2;AK_COCostActualLineItemToPlant_WLNK0_G2;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G2;AK_COCostActualLineItemToPlant_WLNK0_G2;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G2;PK_COCostActualLineItemToPlant_WLNK0_G2;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G3;AK_COCostActualLineItemToPlant_WLNK0_G3;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G3;AK_COCostActualLineItemToPlant_WLNK0_G3;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G3;PK_COCostActualLineItemToPlant_WLNK0_G3;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G4;AK_COCostActualLineItemToPlant_WLNK0_G4;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G4;AK_COCostActualLineItemToPlant_WLNK0_G4;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G4;PK_COCostActualLineItemToPlant_WLNK0_G4;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G5;AK_COCostActualLineItemToPlant_WLNK0_G5;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G5;AK_COCostActualLineItemToPlant_WLNK0_G5;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G5;PK_COCostActualLineItemToPlant_WLNK0_G5;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G6;AK_COCostActualLineItemToPlant_WLNK0_G6;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G6;AK_COCostActualLineItemToPlant_WLNK0_G6;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G6;PK_COCostActualLineItemToPlant_WLNK0_G6;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G7;AK_COCostActualLineItemToPlant_WLNK0_G7;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G7;AK_COCostActualLineItemToPlant_WLNK0_G7;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G7;PK_COCostActualLineItemToPlant_WLNK0_G7;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G9;AK_COCostActualLineItemToPlant_WLNK0_G9;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G9;AK_COCostActualLineItemToPlant_WLNK0_G9;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_G9;PK_COCostActualLineItemToPlant_WLNK0_G9;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_GH;AK_COCostActualLineItemToPlant_WLNK0_GH;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_GH;AK_COCostActualLineItemToPlant_WLNK0_GH;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_GH;PK_COCostActualLineItemToPlant_WLNK0_GH;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_GK;AK_COCostActualLineItemToPlant_WLNK0_GK;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_GK;AK_COCostActualLineItemToPlant_WLNK0_GK;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_GK;PK_COCostActualLineItemToPlant_WLNK0_GK;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_H1;AK_COCostActualLineItemToPlant_WLNK0_H1;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_H1;AK_COCostActualLineItemToPlant_WLNK0_H1;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_H1;PK_COCostActualLineItemToPlant_WLNK0_H1;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O1;AK_COCostActualLineItemToPlant_WLNK0_O1;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O1;AK_COCostActualLineItemToPlant_WLNK0_O1;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O1;PK_COCostActualLineItemToPlant_WLNK0_O1;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O2;AK_COCostActualLineItemToPlant_WLNK0_O2;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O2;AK_COCostActualLineItemToPlant_WLNK0_O2;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O2;PK_COCostActualLineItemToPlant_WLNK0_O2;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O5;AK_COCostActualLineItemToPlant_WLNK0_O5;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O5;AK_COCostActualLineItemToPlant_WLNK0_O5;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_O5;PK_COCostActualLineItemToPlant_WLNK0_O5;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_SL;AK_COCostActualLineItemToPlant_WLNK0_SL;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_SL;AK_COCostActualLineItemToPlant_WLNK0_SL;<ak>;0;1;0;NULL;NULL;NULL;NULL;Plant_HK;2
CL2_Controlling_DV;COCostActualLineItemToPlant_WLNK0_SL;PK_COCostActualLineItemToPlant_WLNK0_SL;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPlant_WLNK0_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A2;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A2;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A2;PK_COCostActualLineItemToPurchaseOrder_WLNK0_A2;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A3;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A3;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A3;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A3;PK_COCostActualLineItemToPurchaseOrder_WLNK0_A3;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A4;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A4;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_A4;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_A4;PK_COCostActualLineItemToPurchaseOrder_WLNK0_A4;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_B2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_B2;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_B2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_B2;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_B2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_B2;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_B2;PK_COCostActualLineItemToPurchaseOrder_WLNK0_B2;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_B4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_B4;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_B4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_B4;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_B4;PK_COCostActualLineItemToPurchaseOrder_WLNK0_B4;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_C7;AK_COCostActualLineItemToPurchaseOrder_WLNK0_C7;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_C7;AK_COCostActualLineItemToPurchaseOrder_WLNK0_C7;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_C7;AK_COCostActualLineItemToPurchaseOrder_WLNK0_C7;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_C7;PK_COCostActualLineItemToPurchaseOrder_WLNK0_C7;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D0;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D0;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D0;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D0;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D0;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D0;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D0;PK_COCostActualLineItemToPurchaseOrder_WLNK0_D0;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D1;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D1;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D1;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D1;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D1;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D1;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D1;PK_COCostActualLineItemToPurchaseOrder_WLNK0_D1;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D3;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D3;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D3;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D3;PK_COCostActualLineItemToPurchaseOrder_WLNK0_D3;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D4;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D4;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D4;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D4;PK_COCostActualLineItemToPurchaseOrder_WLNK0_D4;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D7;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D7;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D7;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D7;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D7;AK_COCostActualLineItemToPurchaseOrder_WLNK0_D7;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_D7;PK_COCostActualLineItemToPurchaseOrder_WLNK0_D7;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G0;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G0;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G0;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G0;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G0;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G0;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G0;PK_COCostActualLineItemToPurchaseOrder_WLNK0_G0;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G1;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G1;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G1;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G1;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G1;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G1;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G1;PK_COCostActualLineItemToPurchaseOrder_WLNK0_G1;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G2;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G2;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G2;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G2;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G2;PK_COCostActualLineItemToPurchaseOrder_WLNK0_G2;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G3;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G3;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G3;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G3;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G3;PK_COCostActualLineItemToPurchaseOrder_WLNK0_G3;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G4;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G4;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G4;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G4;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G4;PK_COCostActualLineItemToPurchaseOrder_WLNK0_G4;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G5;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G5;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G5;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G5;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G5;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G5;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderLineItem_HK;3
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G5;PK_COCostActualLineItemToPurchaseOrder_WLNK0_G5;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G6;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G6;<ak>;0;1;0;NULL;NULL;NULL;NULL;COCostActualLineItem_HK;1
CL2_Controlling_DV;COCostActualLineItemToPurchaseOrder_WLNK0_G6;AK_COCostActualLineItemToPurchaseOrder_WLNK0_G6;<ak>;0;1;0;NULL;NULL;NULL;NULL;PurchaseOrderHeader_HK;2
