DatabaseName;ModelCode;EntityClassCode;EntityStereoType;Comment
FBI_CORE_STAGE_P;SL2_CO;V_STAG_CSKS_GK_ReferenceRun;Volatile Zone View;Staging view for Cost Center Attribute from P77  Only to be used for ReferenceRun
FBI_CORE_STAGE_P;SL2_CO;V_STAG_CSKS_H1_ReferenceRun;Volatile Zone View;Staging view for Cost Center Attribute from P78  Only to be used for ReferenceRun
FBI_CORE_STAGE_P;SL2_CO;V_STAG_CSKS_MD_ReferenceRun;Volatile Zone View;Staging view for Cost Center Attribute from MD  Only to be used for ReferenceRun
FBI_CORE_STAGE_P;SL2_CO;V_STAG_CSKS_O1_ReferenceRun;Volatile Zone View;Staging view for Cost Center Attribute from PTE  Only to be used for ReferenceRun
FBI_CORE_STAGE_P;SL2_CO;V_STAG_CSKS_O2_ReferenceRun;Volatile Zone View;Staging view for Cost Center Attribute from PEI  Only to be used for ReferenceRun
FBI_CORE_STAGE_P;SL2_CO;V_STAG_CSKS_O5_ReferenceRun;Volatile Zone View;Staging view for Cost Center Attribute from GP7  Only to be used for ReferenceRun
FBI_CORE_STAGE_P;SL2_CO;V_STAG_CSKS_SL_ReferenceRun;Volatile Zone View;Staging view for Cost Center Attribute from PHL  Only to be used for ReferenceRun
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_A2_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_A3_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_A4_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_B2_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_B4_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_B5_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_C7_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_D0_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_D1_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_D3_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_D4_ReferenceRun;Volatile Zone View;Controlling Master data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_D7_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G0_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G1_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G2_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G3_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G4_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G5_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G6_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G7_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_G9_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_GH_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_GK_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_H1_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_MD_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_O1_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_O2_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_O5_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_S3_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO;V_STAG_TKA01_SL_ReferenceRun;Volatile Zone View;Controlling Master Data
FBI_CORE_STAGE_P;SL2_CO-PC_CKHS;STAG_CKHS_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_CKHS;UnitCosting_SREF0_G4_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_CKHS;V_STAG_CKHS_G4_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_B2_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_G0_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_G1_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_G2_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_G3_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_G4_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_G5_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;ProductCostingHeader_SREF0_G6_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;STAG_KEKO_TCC_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_B2_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_G0_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_G1_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_G2_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_G3_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_G4_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_G5_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_CO-PC_KEKO;V_STAG_KEKO_G6_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_B2_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_D7_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_G0_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_G1_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_G2_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_G3_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_G4_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_G5_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_G6_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_I3_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_O5_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;GLPCAReload_SREF_S3_X;Reference Zone;This table defines the AUDIT_ID which must be reloaded 
FBI_CORE_STAGE_P;SL2_EC-PCA;REF_GL_Account_Filter_ECPCA;Bridge;This is table is used for filtering all V_STAG_GLPCA views in Stage Layer by account list from Data.CORE. Updates of table are done by scheaduled procedure before each CORE loading.
FBI_CORE_STAGE_P;SL2_EC-PCA;REF_GL_Account_Filter_ECPCA_GPx;Bridge;This is table is used for filtering of STAG_GLPCA tables from I3 and O5 systems in stage layer. Updates of table are done by scheduled procedure before each CORE loading.
FBI_CORE_STAGE_P;SL2_EC-PCA;STAG_LoadECPCAGLAccountFilter_COREToStage;Source;This table is not loaded, it only represent a temporary Solution to be able to load the ref Table REF_GL_Account_Filter_ECPCA  by using a StoredProcedure
FBI_CORE_STAGE_P;SL2_EC-PCA;V_REF_GL_Account_Filter_ECPCA;Rule Zone View;
FBI_CORE_STAGE_P;SL2_EC-PCA;V_REF_GL_Account_Filter_ECPCA_GPx;Rule Zone View;
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_A3_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_A4_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_B2_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_B5_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_C7_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_D0_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_D1_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_D3_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_D4_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_D7_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G0_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G1_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G2_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G3_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G4_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G5_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G6_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G7_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_G9_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_GH_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_GK_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_H1_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_I3_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_MD_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_O5_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_S3_L;One To One Data Copy;Company Code Attributev
FBI_CORE_STAGE_P;SL2_FI;CompanyCode_SREF0_SL_L;One To One Data Copy;Company Code Attribute
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_A3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_A4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_B5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_D0;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_D1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_D3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_D4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_D7;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G7;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_G9;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_GH;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_GK;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_H1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_I3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_MD;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_MTXCD;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_O5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_S3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;STAG_T001_SL;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_A3_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_A4_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_B2_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_B5_ReferenceRun;Volatile Zone View;CompanyCode Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_C7_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_D0_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_D1_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_D3_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_D4_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_D7_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G0_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G1_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G2_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G3_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G4_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G5_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G6_ReferenceRun;Volatile Zone View;Company Code Master Data  
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G7_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_G9_ReferenceRun;Volatile Zone View;Company Code Master Data  
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_GH_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_GK_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_H1_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_I3_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_MD_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_O5_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_S3_ReferenceRun;Volatile Zone View;Company Code Master Data  
FBI_CORE_STAGE_P;SL2_FI;V_STAG_T001_SL_ReferenceRun;Volatile Zone View;Company Code Master Data
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_B2_L;One To One Data Copy;Accounting Document Header information from PS0
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_D1_L;One To One Data Copy;Accounting Document Header information from PR1
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_D3_L;One To One Data Copy;Accounting Document Header information from PPT
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_G0_L;One To One Data Copy;Accounting Document Header information from POE
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_G2_L;One To One Data Copy;Accounting Document Header information from P72
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_G4_L;One To One Data Copy;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_G5_L;One To One Data Copy;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;AccountingDocumentHeader_SREF0_SL_L;One To One Data Copy;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_D1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_D3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_SL;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_D1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_D3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;STAG_BKPF_TCC_SL;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_B2_ReferenceRun;Volatile Zone View;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_D1_ReferenceRun;Volatile Zone View;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_D3_ReferenceRun;Volatile Zone View;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_G0_ReferenceRun;Volatile Zone View;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_G2_ReferenceRun;Volatile Zone View;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_G4_ReferenceRun;Volatile Zone View;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_G5_ReferenceRun;Volatile Zone View;Accounting Document Header information
FBI_CORE_STAGE_P;SL2_FI_BKPF;V_STAG_BKPF_SL_ReferenceRun;Volatile Zone View;Accounting Document Header information from S4
FBI_CORE_STAGE_P;SL2_FI-AR;CreditControlArea_SREF0_B2_L;One To One Data Copy;Credit Control Area information from PS0, T014
FBI_CORE_STAGE_P;SL2_FI-AR;CreditControlArea_SREF0_D1_L;One To One Data Copy;Credit Control Area information from PR1, T014
FBI_CORE_STAGE_P;SL2_FI-AR;CreditControlArea_SREF0_D3_L;One To One Data Copy;Credit Control Area information from PPT, T014
FBI_CORE_STAGE_P;SL2_FI-AR;CreditControlArea_SREF0_G0_L;One To One Data Copy;Credit Control Area information from POE, T014
FBI_CORE_STAGE_P;SL2_FI-AR;CreditControlArea_SREF0_G2_L;One To One Data Copy;Credit Control Area information from PPT, T014
FBI_CORE_STAGE_P;SL2_FI-AR;CreditControlArea_SREF0_G4_L;One To One Data Copy;Credit Control Area information, T014
FBI_CORE_STAGE_P;SL2_FI-AR;CreditControlArea_SREF0_G5_L;One To One Data Copy;Credit Control Area information, T014
FBI_CORE_STAGE_P;SL2_FI-AR;STAG_T014_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-AR;STAG_T014_D1;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-AR;STAG_T014_D3;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-AR;STAG_T014_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-AR;STAG_T014_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-AR;STAG_T014_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-AR;STAG_T014_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-AR;V_STAG_T014_B2_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-AR;V_STAG_T014_D1_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-AR;V_STAG_T014_D3_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-AR;V_STAG_T014_G0_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-AR;V_STAG_T014_G2_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-AR;V_STAG_T014_G4_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-AR;V_STAG_T014_G5_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-GL;CompanyCodeVersionSteering_SREF0_GH_L;One To One Data Copy;This reference table is used to retrieve the correct columns for amount to reproduce ACDOCA for cost actual and Plan data
FBI_CORE_STAGE_P;SL2_FI-GL;CompanyCodeVersionSteering_SREF0_SL_L;One To One Data Copy;This reference table is used to retrieve the correct columns for amount to reproduce ACDOCA for cost actual and Plan data
FBI_CORE_STAGE_P;SL2_FI-GL;STAG_FINSC_CMP_VERSNC_GH;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-GL;STAG_FINSC_CMP_VERSNC_SL;Volatile Zone;
FBI_CORE_STAGE_P;SL2_FI-GL;V_STAG_FINSC_CMP_VERSNC_GH_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-GL;V_STAG_FINSC_CMP_VERSNC_SL_ReferenceRun;Volatile Zone View;
FBI_CORE_STAGE_P;SL2_FI-SL;CompanyCodeLedger_SREF0_B2_L;One To One Data Copy;CompanyCode Ledger Assignment
FBI_CORE_STAGE_P;SL2_FI-SL;CompanyCodeLedger_SREF0_D7_L;One To One Data Copy;CompanyCode Ledger Assignment
FBI_CORE_STAGE_P;SL2_FI-SL;CompanyCodeLedger_SREF0_G0_L;One To One Data Copy;CompanyCode Ledger Assignment
FBI_CORE_STAGE_P;SL2_FI-SL;CompanyCodeLedger_SREF0_G1_L;One To One Data Copy;CompanyCode Ledger Assignment
FBI_CORE_STAGE_P;SL2_FI-SL;CompanyCodeLedger_SREF0_G2_L;One To One Data Copy;CompanyCode Ledger Assignment
FBI_CORE_STAGE_P;SL2_FI-SL;CompanyCodeLedger_SREF0_G3_L;One To One Data Copy;CompanyCode Ledger Assignment
